mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_f2,split1_test_f2,split2_test_f2,mean_test_f2,std_test_f2,rank_test_f2,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,Model
0.32064612706502277,0.0076465941369106725,0.06601730982462566,0.0010245078052446065,0.1,5,200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",0.658599695585997,0.6608311767392298,0.6603744862231694,0.659935119516132,0.0009625173112721791,2,0.6668802049967969,0.6732283464566929,0.6754327563249002,0.6718471025927967,0.0036255950788455526,3,0.6337899543378995,0.6248477466504263,0.6176560121765601,0.6254312377216286,0.006599564065855225,1,0.6499141563914469,0.6481364497789008,0.645253617427254,0.6477680745325339,0.001920404662354973,1,0.6401426638789817,0.6339594661393969,0.6284068384539148,0.6341696561574311,0.004793435405821354,1,0.7089948546156716,0.714761112872337,0.7177093124359238,0.7138217599746443,0.0036191372521676996,4,0.658599695585997,0.6608256998092314,0.6603809902539317,0.6599354618830534,0.0009618195767771194,2,XGBoost
0.32628973325093585,0.0038936258198387043,0.0653549035390218,0.0003000948009389678,0.05,5,200,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200}",0.656468797564688,0.6582432638148881,0.662962399147511,0.6592248201756957,0.002740353389156427,3,0.6687458962573868,0.6725340418465626,0.6779661016949152,0.6730820132662881,0.0037840235715601547,2,0.6200913242009133,0.616626065773447,0.6210045662100456,0.6192406520614687,0.0018860096915523377,3,0.6435002369293951,0.6433677521842732,0.6482364156339371,0.6450348015825351,0.0022645290095327903,2,0.6292474978376374,0.6270514646683595,0.6316180568456251,0.6293056731172073,0.0018647572318724105,2,0.7085876719278859,0.7171453493438043,0.7213358620830297,0.7156896277849066,0.005305244700652748,1,0.656468797564688,0.6582369293859625,0.6629687873681166,0.6592248381062557,0.0027440164711474133,3,XGBoost
0.18262958526611328,0.0011488329468316444,0.045473337173461914,0.0004734543974025541,0.1,3,200,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200}",0.6528158295281583,0.6530674379662049,0.6622012482874106,0.6560281719272579,0.0043662325875389405,6,0.6646981627296588,0.6627793974732751,0.6777851901267512,0.6684209167765617,0.0066677145789782455,8,0.6167427701674277,0.623020706455542,0.6185692541856925,0.6194442436028874,0.0026365793330952736,2,0.6398231485867677,0.6422853555171872,0.6468247652395352,0.6429777564478302,0.002900025657891582,6,0.6257721769211761,0.6305862047710041,0.6295699591027388,0.628642780264973,0.002071788516013866,3,0.7064716471021594,0.7110439064362613,0.7189229361676093,0.7121461632353433,0.005142624322670933,7,0.6528158295281583,0.6530628646432961,0.6622078914046612,0.6560288618587052,0.004370397478824672,6,XGBoost
0.1771573225657145,0.0012598155233929386,0.04453690846761068,0.00017399888886139835,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.6590563165905632,0.6562642715786269,0.6588521845029685,0.6580575908907195,0.0012708037072760225,4,0.6708074534161491,0.6696428571428571,0.6745819397993311,0.6716774167861125,0.002108121054506294,4,0.6246575342465753,0.616626065773447,0.6140030441400305,0.6184288813866843,0.004532633374328475,4,0.6469104665825978,0.6420418516169943,0.6428685258964143,0.6439402813653355,0.0021271808824037874,4,0.6333724303969381,0.6265470297029703,0.6252324860508369,0.6283839820502485,0.0035679563650203986,4,0.7092124388102371,0.7152085569626825,0.7189999202813513,0.714473638684757,0.004029373569449943,3,0.6590563165905632,0.6562582383661756,0.6588590129348142,0.6580578559638509,0.0012750685750291292,4,XGBoost
0.1910823186238607,0.0012700515165003704,0.04577557245890299,0.0006390095431165189,0.05,3,200,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200}",0.6531202435312025,0.6565687319226671,0.6622012482874106,0.6572967412470935,0.003742874120949234,5,0.6657877389584707,0.6679738562091503,0.6787391012743126,0.6708335654806445,0.005660853840023024,5,0.6149162861491628,0.6224116930572473,0.6161339421613394,0.6178206404559166,0.0032842040671611826,5,0.6393416679854408,0.6443883984867591,0.6459230891973832,0.6432177185565277,0.0028114818058023266,5,0.6244590082849016,0.6310200049394913,0.6277136831658603,0.627730898796751,0.002678543330350081,5,0.7059899594346333,0.7106716388856446,0.7202430677219189,0.7123015553473989,0.005931848768385572,5,0.6531202435312025,0.6565635329822005,0.6622082621890741,0.657297346234159,0.0037462765690765903,5,XGBoost
0.1850419839223226,0.0010092813383843187,0.044081926345825195,7.464164430797388e-05,0.05,5,100,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",0.6578386605783866,0.6568731922667073,0.6657025422438727,0.6601381316963222,0.0039543251275435,1,0.672201926270342,0.6720106880427522,0.6827794561933535,0.6756640235021493,0.005031976404437009,1,0.6161339421613394,0.6126674786845311,0.6191780821917808,0.6159931676792171,0.0026598060829398544,6,0.6429479034307497,0.6409684612934056,0.6494252873563219,0.6444472173601591,0.0036115955346444715,3,0.6265865890656925,0.6236825790452573,0.6309324399776661,0.6270672026962053,0.0029791903800857372,6,0.7096147564340471,0.7152591226870005,0.7220879055686257,0.7156539282298912,0.005099788616265197,2,0.6578386605783866,0.6568664638475927,0.6657096257487527,0.660138250058244,0.003959500131282146,1,XGBoost
0.10810120900472005,0.0017941825297743254,0.03419788678487142,0.0005307309079167436,0.1,3,100,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",0.6515981735159817,0.6558075810625666,0.6603744862231694,0.6559267469339058,0.0035839053709842967,7,0.6646825396825397,0.6673209028459274,0.6775606469002695,0.6698546964762455,0.005554367290617181,7,0.6118721461187214,0.6211936662606578,0.6121765601217656,0.6150807908337149,0.004324241857274211,7,0.6371849738468854,0.6434316353887399,0.643211258595874,0.6412759559438331,0.0028941599092964635,7,0.6217520415738679,0.6299018094238251,0.6242239880804569,0.6252926130260499,0.00341185662631624,7,0.7058072646988641,0.7106615813584429,0.7203751596690378,0.7122813352421149,0.006056599318003213,6,0.6515981735159817,0.6558023125823838,0.6603818245188608,0.6559274368724087,0.0035870018400757896,7,XGBoost
0.11767148971557617,0.007859506913859669,0.03567179044087728,0.0020048178355338993,0.05,3,100,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}",0.6506849315068494,0.6518495965900442,0.6631146293195311,0.6552163858054748,0.005605104765271387,8,0.6654411764705882,0.6633890527695837,0.6808367071524967,0.6698889787975562,0.007786414237684842,6,0.6060882800608828,0.6163215590742996,0.6143074581430746,0.6122390990927524,0.0044263289313227405,8,0.6343794806436196,0.6389897395422257,0.6458633381341015,0.639744186106649,0.004718519395555601,8,0.6170964542524175,0.6251930561561747,0.6265524093392946,0.622947306582629,0.004174231666751747,8,0.7047024318369786,0.7089375265342595,0.7179487001225442,0.7105295528312606,0.00552369542191054,8,0.6506849315068493,0.6518441889739839,0.663122060374826,0.6552170602852198,0.005609678498291059,8,XGBoost
